year,ahe,bachelor,female,age
1992,6.94835186,1,0,26
1992,15.81196594,0,0,32
1992,23.01239395,1,0,29
1992,9.615385056,1,1,29
1992,7.692307472,0,1,33
1992,10.09615421,0,0,33
1992,14.05325413,0,0,31
1992,15.81196594,0,0,32
1992,1.923076868,1,1,29
1992,8.461538315,1,0,34
1992,2.967032909,0,0,33
1992,2.857142925,0,1,26
1992,7.692307472,0,0,29
1992,6.837606907,1,0,28
1992,5.46875,1,0,28
1992,20.625,0,1,30
1992,11.29807663,0,1,30
1992,12.98076916,0,0,26
1992,21.89349174,1,1,29
1992,4.951048851,0,0,33
1992,8.790384293,1,1,32
1992,11.53846169,0,0,32
1992,8.5625,1,1,27
1992,23.37019157,1,0,32
1992,13.36634636,1,1,32
1992,13.11188793,0,1,33
1992,17.5585289,1,0,31
1992,7.211538315,0,0,25
1992,6.566604137,0,0,28
1992,4.048583031,0,1,33
1992,16.82692337,1,1,27
1992,6.730769157,0,1,33
1992,11.18221188,0,1,30
1992,8.657691956,1,1,34
1992,2.916666746,1,1,26
1992,4.775147915,0,0,31
1992,10.09615421,0,0,34
1992,7.211538315,0,0,30
1992,4.39560461,0,1,32
1992,13.46153831,1,1,33
1992,16.23931694,1,0,34
1992,9.615385056,1,1,31
1992,5.820672989,1,0,25
1992,13.2867136,1,0,27
1992,10.57692337,0,0,26
1992,12.98076916,0,1,32
1992,6.730769157,0,1,26
1992,7.482051373,0,1,27
1992,7.990865231,0,0,29
1992,11.05769253,1,0,26
1992,19.23077011,1,0,29
1992,9.476214409,0,1,31
1992,12.98076916,0,0,30
1992,14.42307663,1,0,27
1992,22.59615326,1,1,28
1992,11.53846169,1,0,29
1992,18.26922989,0,0,33
1992,15.38461494,0,1,30
1992,7.211538315,0,1,25
1992,16.34615326,1,1,27
1992,13.46153831,0,1,31
1992,25,1,0,34
1992,13.70192337,1,1,34
1992,24.03846169,1,0,32
1992,12.23776245,1,0,29
1992,10.1214571,1,0,34
1992,7.692307472,0,1,33
1992,10.78431416,0,1,28
1992,18.37606812,0,0,32
1992,9.615385056,0,1,30
1992,9.134614944,0,0,34
1992,11.11111069,1,1,30
1992,21.13313675,1,0,34
1992,8.17307663,0,0,26
1992,11.21794891,0,1,30
1992,12.01923084,1,0,30
1992,5.048077106,0,0,26
1992,14.10256386,1,1,33
1992,12.74038506,0,1,27
1992,8.547008514,0,0,27
1992,24.03846169,1,0,32
1992,6.668461323,1,0,25
1992,5.769230843,0,0,34
1992,8.974358559,0,1,32
1992,24.03846169,1,0,31
1992,11.05769253,0,0,29
1992,12.26495743,1,1,30
1992,16.34615326,0,0,31
1992,7.211538315,0,0,31
1992,8.316008568,0,1,31
1992,6.009615421,0,0,29
1992,7.211538315,0,1,28
1992,6.875,0,0,29
1992,5.777777672,0,0,33
1992,7.595673084,0,0,34
1992,7.692307472,0,1,31
1992,4.048583031,0,1,32
1992,9.071117401,0,0,30
1992,7.692307472,0,1,33
1992,5.25,1,0,29
1992,13.34134579,1,0,33
1992,2.115384579,0,0,33
1992,10.57692337,1,1,34
1992,7.019230843,0,1,32
1992,9.134614944,1,1,33
1992,9.134614944,1,1,25
1992,8.221154213,0,1,30
1992,4.180602074,0,1,34
1992,6.730769157,0,0,32
1992,8.875740051,0,1,29
1992,5,0,0,25
1992,6.25,1,1,30
1992,10.68376064,1,0,26
1992,9.829059601,1,1,27
1992,5.288461685,0,0,25
1992,11.53846169,0,0,30
1992,10.57692337,0,1,31
1992,11.77884579,0,1,31
1992,7.931623936,1,0,27
1992,5.199999809,1,0,30
1992,4.807692528,0,1,33
1992,6.009615421,0,1,26
1992,8.653845787,1,1,34
1992,9.615385056,0,0,30
1992,7.316053391,0,0,26
1992,7.264957428,0,1,31
1992,4.615384579,0,0,32
1992,11.53846169,0,0,33
1992,7.692307472,0,1,33
1992,5,0,0,26
1992,9.564777374,0,1,29
1992,9.8039217,0,0,28
1992,3.794898033,0,1,31
1992,6.971153736,0,0,25
1992,24.03846169,0,0,34
1992,5.769230843,0,1,29
1992,6.25,0,0,33
1992,8.17307663,0,1,30
1992,18.35664368,0,1,32
1992,10.57692337,0,0,26
1992,3.846153736,0,0,30
1992,44.23077011,0,0,32
1992,10.81730747,0,1,25
1992,5,0,0,29
1992,9.855769157,1,1,29
1992,9.759614944,1,1,26
1992,20.67307663,1,1,26
1992,17.03296661,1,1,27
1992,22.59615326,0,0,29
1992,19.23077011,0,0,33
1992,18.26922989,1,0,31
1992,16.82692337,1,0,29
1992,18.5,1,1,31
1992,16.27219009,1,0,25
1992,34.61538315,1,0,30
1992,33.65384674,1,1,30
1992,35.38461685,0,0,34
1992,19.23077011,1,0,30
1992,16.23931694,1,1,28
1992,11.05769253,0,0,25
1992,10.57692337,0,0,32
1992,15.26586533,1,0,30
1992,13.46153831,1,0,31
1992,8.762499809,0,1,29
1992,5.906862736,0,0,29
1992,10.57692337,0,0,26
1992,7.25,1,0,26
1992,5.288461685,0,1,31
1992,11.92307663,1,1,26
1992,14.42307663,0,0,34
1992,16.64201164,0,0,29
1992,10.35503006,0,0,28
1992,17.30769157,1,1,25
1992,7.211538315,0,0,28
1992,12.2863245,0,1,34
1992,6.25,0,0,30
1992,10.57692337,1,0,25
1992,10.96153831,1,1,25
1992,12.69230747,1,0,27
1992,16.82692337,1,1,26
1992,21.85314751,1,0,29
1992,19.23077011,1,1,28
1992,14.61538506,1,0,25
1992,24.4755249,1,0,28
1992,16.82692337,0,0,34
1992,7.692307472,0,1,30
1992,9.615385056,1,0,34
1992,23.07692337,1,0,33
1992,16.82692337,1,1,33
1992,18.72469711,1,1,31
1992,19.23077011,0,0,33
1992,8.17307663,0,1,34
1992,16.82692337,1,1,28
1992,6.153846264,0,0,31
1992,7.211538315,0,1,31
1992,19.93007088,1,1,33
1992,6.96442318,1,1,30
1992,22.59615326,1,0,29
1992,6.31868124,0,0,27
1992,10.57692337,0,0,27
1992,6.971153736,0,1,33
1992,15.86538506,1,1,32
1992,9.230769157,0,1,31
1992,14.20192337,0,0,29
1992,10.57692337,0,0,34
1992,8.653845787,0,0,31
1992,8.653845787,0,1,28
1992,8.17307663,0,0,30
1992,5.528846264,0,1,34
1992,2.916666746,0,0,33
1992,7.396449566,0,0,30
1992,11.29807663,0,1,30
1992,5.048077106,0,0,33
1992,11.53846169,0,0,25
1992,9.134614944,0,0,25
1992,14.42307663,0,0,30
1992,12.01923084,0,1,34
1992,7.692307472,0,1,29
1992,15.81196594,0,0,32
1992,11.05769253,0,1,32
1992,15.38461494,0,0,33
1992,10.57692337,0,1,34
1992,7.429807663,0,1,29
1992,9.029327393,0,0,29
1992,10.76923084,1,0,27
1992,11,0,1,31
1992,19.23077011,0,0,26
1992,6.25,0,1,31
1992,11.89855766,1,0,30
1992,11.91902828,1,1,27
1992,7.905982971,0,0,31
1992,9.567307472,0,1,32
1992,9.84436512,1,0,32
1992,4.725274563,0,1,31
1992,4.120879173,0,0,34
1992,10.13076878,0,1,25
1992,11.53846169,0,0,25
1992,16.34615326,1,0,25
1992,8.333333015,0,1,27
1992,14.42307663,0,0,30
1992,16.82692337,0,1,32
1992,11.53846169,1,1,25
1992,8.974358559,1,0,30
1992,11.19999981,1,1,31
1992,9.134614944,1,0,29
1992,11.53846169,1,0,33
1992,8.974358559,0,0,30
1992,14.42307663,1,1,27
1992,9.615385056,0,1,30
1992,12.01923084,1,0,25
1992,17.30769157,0,1,33
1992,13.94230747,1,0,25
1992,5.5,0,1,30
1992,18,1,0,31
1992,9.615385056,0,0,32
1992,22.14102554,0,0,30
1992,7.211538315,0,0,31
1992,16.15384674,1,0,34
1992,18.16239357,1,0,34
1992,8.17307663,0,1,32
1992,17.62820435,1,0,33
1992,18.82160378,0,0,28
1992,9.84436512,0,0,31
1992,19.23077011,1,1,26
1992,11.53846169,1,0,30
1992,12.98076916,1,0,29
1992,14.42307663,0,1,33
1992,5.769230843,1,0,26
1992,4.326922894,1,0,27
1992,6.593406677,1,0,29
1992,9.615385056,1,1,26
1992,16.34615326,1,1,32
1992,3.846153736,0,1,32
1992,15.33307648,0,0,32
1992,8.221154213,0,1,29
1992,8.07692337,0,1,30
1992,9.855769157,0,1,26
1992,9.743589401,1,1,27
1992,18.26922989,1,1,27
1992,11.53846169,1,0,30
1992,8.17307663,0,1,32
1992,9.775641441,0,1,28
1992,15.86538506,0,0,32
1992,7.211538315,0,0,32
1992,15.38461494,0,0,28
1992,11.47058868,0,1,26
1992,12.98076916,0,0,28
1992,18.07692337,0,0,34
1992,18.26922989,1,1,32
1992,33.75,1,0,28
1992,13.11868095,0,1,29
1992,12.98076916,0,0,31
1992,12.56410217,1,1,27
1992,8.158508301,1,0,32
1992,10.57692337,0,1,27
1992,6.04395628,0,1,29
1992,6.96442318,0,1,25
1992,12.25961494,1,1,31
1992,7.692307472,1,1,27
1992,16.82692337,0,0,33
1992,19.96394157,1,0,30
1992,15.38461494,0,1,34
1992,10.05368614,1,0,30
1992,24.03846169,1,1,34
1992,11.92307663,1,0,26
1992,15.38461494,1,1,27
1992,9.134614944,0,1,34
1992,15.20979023,1,1,29
1992,21.77884674,1,0,30
1992,16.25,0,0,33
1992,9.615385056,0,0,33
1992,4.807692528,0,1,25
1992,15.38461494,0,1,33
1992,11.92307663,1,0,34
1992,12.01923084,0,1,34
1992,9.134614944,0,1,34
1992,9.615385056,0,0,28
1992,23.50427437,0,0,32
1992,14.42307663,0,0,27
1992,11.21794891,0,0,27
1992,8.241758347,0,1,34
1992,19.71153831,1,0,28
1992,8.653845787,1,1,32
1992,10.38461494,0,1,30
1992,16.14583397,0,0,29
1992,4.166666508,0,1,26
1992,11.47058868,0,1,28
1992,13.67521381,1,1,29
1992,7.211538315,1,0,33
1992,12.98076916,0,0,32
1992,12.82051277,0,0,28
1992,14.42307663,1,1,28
1992,15.86538506,0,0,30
1992,12.01923084,1,1,34
1992,10.57692337,0,1,28
1992,7.211538315,0,0,28
1992,3.846153736,0,0,29
1992,7.211538315,0,1,25
1992,9.615385056,1,1,27
1992,7.211538315,0,1,26
1992,16.82692337,0,1,25
1992,7.211538315,0,0,34
1992,24.03846169,1,1,32
1992,27.40384674,1,0,32
1992,13.94230747,1,1,26
1992,7.403846264,1,1,33
1992,11.05769253,1,1,33
1992,10.42307663,1,0,27
1992,12.5,0,0,34
1992,30.41958046,1,0,30
1992,9.230769157,1,1,25
1992,14.90384579,1,1,25
1992,17.62820435,1,1,34
1992,5.875,0,0,31
1992,9.564102173,1,0,25
1992,20.67307663,1,1,28
1992,8.012820244,1,1,32
1992,24.03846169,1,1,26
1992,8.097166061,0,1,32
1992,10.57692337,0,0,29
1992,10.09615421,0,1,29
1992,7.211538315,0,0,27
1992,10.09615421,0,1,26
1992,11.05769253,0,0,33
1992,13.70192337,0,1,34
1992,8.5,0,0,29
1992,10.57692337,0,1,27
1992,12.82051277,1,0,25
1992,1.31410253,1,0,30
1992,12.30769253,1,0,27
1992,11.15384579,1,0,29
1992,10.81730747,1,0,28
1992,7.692307472,1,1,27
1992,9.615385056,0,0,29
1992,8.17307663,0,1,33
1992,5.769230843,0,1,34
1992,13.37606812,0,0,28
1992,10.09615421,1,1,31
1992,17.62820435,1,0,26
1992,14.42307663,1,1,25
1992,5,0,1,30
1992,15.03846169,1,0,34
1992,15.35714245,1,1,29
1992,14.14966011,1,0,26
1992,7.211538315,0,0,31
1992,15.97222233,1,0,26
1992,9.855769157,1,0,28
1992,20.67307663,1,1,31
1992,11.40096188,1,1,25
1992,9.615385056,0,1,32
1992,7.451922894,1,1,33
1992,17.8359375,1,1,26
1992,10.09615421,1,0,32
1992,16.82692337,1,0,32
1992,12.01923084,1,0,25
1992,12.57211494,1,0,25
1992,5.769230843,1,0,25
1992,15.38461494,1,0,31
1992,7.211538315,0,1,25
1992,9.615385056,0,0,29
1992,16.10577011,0,1,29
1992,9.615385056,0,0,30
1992,8.254807472,0,1,31
1992,11.53846169,0,0,29
1992,8.547008514,1,0,25
1992,22.59615326,1,1,28
1992,8.766968727,1,1,32
1992,19.23077011,1,0,26
1992,9.615385056,1,1,27
1992,9.615385056,1,1,26
1992,19.23077011,1,0,28
1992,10.57692337,1,1,25
1992,7.692307472,0,0,28
1992,4.903846264,0,0,26
1992,24.25,0,1,32
1992,17.48251724,1,0,31
1992,16.34615326,1,1,27
1992,16.02564049,1,0,32
1992,17.58241844,1,1,32
1992,16.82692337,1,0,31
1992,7.867132664,0,1,32
1992,16.14583397,0,0,29
1992,14.42307663,0,0,30
1992,11.39423084,0,1,26
1992,11.22692299,0,0,27
1992,15.38461494,1,1,32
1992,18.75,1,0,32
1992,18.51851845,1,1,30
1992,27.2435894,1,1,30
1992,12.13942337,1,1,29
1992,12.01923084,0,1,25
1992,8.79807663,1,0,27
1992,6,0,0,33
1992,28,1,0,32
1992,7.211538315,1,0,32
1992,10.98901081,0,0,26
1992,8.814102173,0,0,26
1992,9.407484055,0,1,28
1992,10.38461494,0,1,28
1992,14.42307663,0,0,34
1992,13.84615421,1,1,25
1992,16.34615326,1,1,30
1992,12.98076916,0,0,27
1992,17.78846169,1,0,30
1992,20.67307663,1,0,27
1992,15.48076916,1,0,27
1992,6.837606907,1,0,26
1992,9.471154213,0,0,33
1992,23.07692337,1,1,34
1992,19.71153831,1,1,29
1992,9.615385056,0,1,25
1992,12.39316273,0,1,27
1992,13.46153831,1,1,27
1992,7.602862358,1,1,30
1992,18.02491188,1,0,29
1992,9.849650383,1,1,29
1992,12.5,1,1,27
1992,13.75625038,1,0,28
1992,12.01923084,0,0,32
1992,9.375,0,0,34
1992,10.09615421,0,1,31
1992,7.515384674,0,0,27
1992,11.37740421,1,1,25
1992,10.2564106,0,0,28
1992,10.57692337,0,0,33
1992,20.94017029,1,0,32
1992,5.494505405,0,1,34
1992,13.46153831,1,1,32
1992,6.346153736,1,1,26
1992,7.5,0,0,25
1992,13.46153831,0,0,32
1992,5.737179279,0,0,34
1992,9.591345787,0,1,30
1992,14.90384579,1,0,34
1992,10.09615421,0,0,31
1992,10.57692337,0,0,31
1992,10.625,0,1,28
1992,20.91346169,1,0,28
1992,10,0,0,26
1992,5.288461685,0,1,29
1992,13.46153831,1,1,33
1992,7.211538315,0,1,25
1992,18.70192337,0,0,34
1992,9.401709557,0,1,26
1992,7.211538315,1,1,32
1992,11.53846169,0,1,27
1992,5.769230843,0,0,29
1992,4.487179279,0,0,27
1992,20.19230843,0,0,33
1992,9.829059601,1,0,26
1992,20.38461494,0,0,32
1992,13.11188793,1,0,30
1992,6.201922894,0,0,26
1992,12.01923084,0,0,29
1992,13.46153831,0,1,29
1992,5.384615421,0,0,33
1992,4.478398323,1,0,27
1992,8.653845787,0,0,28
1992,10,0,0,26
1992,12.44375038,0,0,32
1992,7.5,0,1,25
1992,4.807692528,0,0,25
1992,7.211538315,0,0,28
1992,6.730769157,0,0,30
1992,10.57692337,0,0,30
1992,8.846154213,1,0,25
1992,7.692307472,0,0,29
1992,12.82051277,0,1,30
1992,11.05769253,0,0,26
1992,3.846153736,0,1,25
1992,6.25,0,1,25
1992,8.147115707,1,1,29
1992,9.090909004,0,0,33
1992,5.494505405,0,1,27
1992,11.05769253,0,0,29
1992,13.46153831,0,1,33
1992,7.475961685,0,1,30
1992,6.25,0,1,28
1992,6.730769157,0,0,32
1992,14.71153831,0,1,32
1992,11.53846169,1,1,32
1992,8.241758347,0,1,31
1992,4.025044918,0,1,30
1992,4.807692528,0,1,27
1992,16.82692337,0,0,27
1992,5.288461685,1,1,27
1992,17.09401703,1,0,30
1992,12.5,0,0,30
1992,10.13986015,0,0,25
1992,8.050089836,0,1,27
1992,8.613781929,0,0,31
1992,6.410256386,0,1,31
1992,12.5,0,0,32
1992,6.373626232,0,1,30
1992,6.593406677,0,0,27
1992,9.615385056,0,0,32
1992,4.909983635,0,0,33
1992,8.17307663,1,1,29
1992,10.57692337,0,0,31
1992,9.391771317,0,0,26
1992,6.25,0,1,32
1992,9.829059601,0,0,27
1992,5.547337055,0,0,28
1992,10.91346169,0,0,33
1992,5.769230843,0,0,33
1992,6.971153736,0,0,32
1992,6.410256386,0,0,34
1992,8.653845787,1,0,29
1992,14.58269215,1,0,30
1992,12.01923084,0,0,28
1992,7.115384579,0,0,30
1992,7.692307472,0,0,26
1992,5.288461685,0,0,31
1992,4.725274563,0,0,28
1992,4.338942528,0,1,32
1992,8.934294701,0,0,28
1992,7.211538315,1,1,28
1992,8.413461685,0,0,30
1992,4.807692528,0,1,34
1992,9.134614944,0,0,32
1992,7,0,1,33
1992,8.223684311,0,0,31
1992,8.653845787,1,1,30
1992,9.15750885,0,0,27
1992,4.807692528,0,1,34
1992,6.009615421,0,0,33
1992,4.554656029,0,1,30
1992,24.03846169,0,0,26
1992,10.09615421,1,1,29
1992,7.211538315,0,1,30
1992,6.054131031,0,1,29
1992,1.442307711,0,0,30
1992,6.105769157,0,0,31
1992,9.895833015,0,0,33
1992,4.807692528,0,1,26
1992,14.47115421,0,0,32
1992,6.971153736,0,1,32
1992,9.615385056,1,1,30
1992,10.57692337,1,0,28
1992,12.74509811,0,0,27
1992,11.05769253,0,1,30
1992,10.09615421,0,0,26
1992,18.18181801,1,0,32
1992,19.23077011,0,0,34
1992,15.38461494,0,0,26
1992,10.5,0,0,31
1992,4.39560461,1,0,33
1992,8.505917549,1,0,29
1992,6.18131876,0,0,27
1992,8.653845787,0,0,26
1992,4.945055008,0,1,33
1992,11.92307663,1,0,29
1992,6,0,0,31
1992,6.666666508,1,0,29
1992,5.288461685,0,1,27
1992,3.846153736,0,1,32
1992,23.55769157,1,0,26
1992,24.03846169,0,0,25
1992,10.09615421,1,1,25
1992,1.533333302,0,0,32
1992,19.23077011,0,0,31
1992,12.5,0,0,32
1992,5.528846264,0,1,29
1992,5.566801548,0,1,33
1992,9.134614944,0,0,31
1992,7.692307472,0,1,29
1992,3.794898033,0,1,31
1992,8.79807663,0,0,33
1992,4.807692528,0,1,34
1992,16.82692337,1,1,31
1992,19.23077011,1,0,31
1992,7.211538315,0,0,27
1992,5.376344204,0,1,28
1992,15.38461494,1,1,28
1992,15,1,0,28
1992,9.145298958,1,1,31
1992,9.615385056,1,1,29
1992,7.5,1,1,29
1992,14.42307663,0,0,29
1992,12.01923084,1,1,29
1992,19.23077011,1,0,32
1992,9.615385056,0,0,29
1992,8.653845787,0,0,31
1992,6.462584972,0,0,29
1992,9.615385056,0,0,31
1992,6.25,0,1,29
1992,9.134614944,0,0,25
1992,4.807692528,0,0,26
1992,18.26922989,1,0,32
1992,9.615385056,0,0,32
1992,23.07692337,1,0,34
1992,7.932692528,0,0,28
1992,9.763313293,1,1,31
1992,16.34615326,1,1,27
1992,7.692307472,0,0,34
1992,12.30769253,1,1,30
1992,16.34615326,0,0,34
1992,16.43356705,1,0,32
1992,9.134614944,1,1,34
1992,7.729290009,1,1,34
1992,8.653845787,0,0,29
1992,14.42307663,1,0,32
1992,15.10000038,1,1,27
1992,13.94230747,1,0,32
1992,8.75,0,1,33
1992,3.846153736,0,1,28
1992,5.128205299,1,1,31
1992,13.46153831,1,0,25
1992,25.24038506,1,0,34
1992,15.38461494,1,1,28
1992,9.282211304,1,0,25
1992,10.38461494,1,0,29
1992,4.326922894,0,1,32
1992,14.42307663,0,0,30
1992,3.5,0,0,29
1992,6.009615421,0,0,28
1992,10,0,0,27
1992,11.05769253,0,0,30
1992,6.410256386,0,0,26
1992,7.211538315,0,1,32
1992,11.53846169,0,0,30
1992,8.846154213,0,0,26
1992,8.17307663,0,1,33
1992,3.846153736,0,1,32
1992,6.410256386,0,1,31
1992,16,1,0,34
1992,6.252024174,0,1,27
1992,9.340659142,0,1,31
1992,11.53846169,0,1,29
1992,5.769230843,0,0,32
1992,12.01923084,1,1,32
1992,12.30769253,1,0,32
1992,14.42307663,1,1,34
1992,7.692307472,1,0,26
1992,11.53846169,0,0,25
1992,6.75,0,0,31
1992,10.57692337,0,0,32
1992,8.413461685,0,0,29
1992,19.23077011,1,0,33
1992,11.17307663,1,0,29
1992,9.248558044,0,0,33
1992,9.615385056,0,0,28
1992,4.326922894,0,0,33
1992,17.30769157,1,0,34
1992,5.384615421,1,0,31
1992,12.01923084,1,1,30
1992,10.07326031,0,0,29
1992,12.98076916,0,1,27
1992,11.53846169,0,0,27
1992,12.08791256,0,0,31
1992,11.33786869,0,0,28
1992,8.461538315,0,1,29
1992,9.058704376,0,1,30
1992,6.538461685,0,1,32
1992,4,0,1,31
1992,7.692307472,0,1,27
1992,4.75,0,1,33
1992,4.75,0,1,33
1992,14.05982876,1,1,33
1992,20.19230843,1,0,31
1992,18.26922989,0,1,29
1992,7.692307472,0,1,25
1992,6.666666508,0,0,31
1992,7.211538315,0,0,26
1992,12.30769253,1,0,31
1992,19.96394157,1,0,33
1992,16.82692337,1,1,30
1992,11.16201878,1,1,33
1992,16.32653046,0,0,33
1992,21.15384674,0,0,33
1992,10.57692337,0,0,33
1992,4.086538315,0,1,34
1992,5.288461685,0,1,28
1992,3.739316225,0,0,28
1992,5.769230843,0,1,31
1992,9.935897827,0,0,27
1992,13.67521381,1,1,27
1992,7.692307472,0,1,34
1992,5.769230843,0,0,27
1992,13.46153831,0,0,30
1992,6.25,0,1,27
1992,6.400000095,0,0,27
1992,4.326922894,0,1,33
1992,13.63636398,0,0,32
1992,8.17307663,0,1,27
1992,9.134614944,0,0,29
1992,9.838997841,0,1,26
1992,8.547008514,0,0,30
1992,13.2867136,1,0,30
1992,10.09615421,1,1,32
1992,19.23077011,1,0,31
1992,10.53113556,0,0,25
1992,16.02564049,0,0,28
1992,16.34615326,1,1,32
1992,5.288461685,0,1,34
1992,11.11111069,1,0,25
1992,12.30769253,1,0,25
1992,13.70192337,1,0,26
1992,6.25,0,1,32
1992,10.57692337,0,0,32
1992,6.293706417,0,1,31
1992,17.03296661,0,1,30
1992,9.090909004,0,0,34
1992,11.53846169,0,1,34
1992,10.05208302,1,1,30
1992,7.173077106,1,0,25
1992,7.692307472,0,1,27
1992,15.86538506,0,0,27
1992,31.73077011,0,0,33
1992,8.600000381,1,0,30
1992,28.84615326,1,0,34
1992,6.972115517,0,1,33
1992,17.78846169,1,0,32
1992,11.53846169,1,1,31
1992,9.109312057,0,1,31
1992,12.98076916,1,0,26
1992,34.61538315,1,0,29
1992,10.69711494,0,0,27
1992,8.79807663,0,0,33
1992,11.05769253,0,1,31
1992,11.33173084,0,1,29
1992,24.4755249,1,0,34
1992,13.46153831,0,0,28
1992,5.854545593,1,0,31
1992,7.211538315,0,0,29
1992,6.04395628,1,1,25
1992,7.211538315,1,1,27
1992,7.142857075,0,0,30
1992,11.75213718,1,0,26
1992,16.82692337,0,0,33
1992,10.05244732,0,0,32
1992,13.46153831,1,1,34
1992,2.56410265,0,0,28
1992,8.416666985,0,1,28
1992,5.769230843,0,0,28
1992,2.991452932,0,0,26
1992,21.07843208,0,0,31
1992,9.615385056,0,1,30
1992,15.38461494,1,0,29
1992,22.59615326,1,0,30
1992,7.692307472,1,1,26
1992,9.8039217,0,1,32
1992,17.09401703,1,0,26
1992,24.03846169,1,1,26
1992,15.70512867,1,0,30
1992,19.23077011,1,1,28
1992,7.237762451,1,1,26
1992,14.9572649,1,0,33
1992,14.42307663,0,0,32
1992,8.846154213,0,0,30
1992,12.98076916,1,0,26
1992,9.313725471,1,0,33
1992,9.890110016,0,0,25
1992,9.838461876,1,1,25
1992,10.1214571,1,0,28
1992,15.43956089,1,0,29
1992,16.6279068,1,1,30
1992,9.722222328,1,0,30
1992,7.692307472,0,1,32
1992,4.807692528,0,1,30
1992,9.401709557,0,0,32
1992,6.634615421,0,1,31
1992,11.75,1,1,33
1992,22.59615326,0,0,30
1992,6.196581364,0,0,30
1992,9.615385056,0,1,33
1992,10.57692337,1,1,26
1992,5.392157078,0,1,32
1992,7.211538315,0,0,30
1992,6.25,0,1,32
1992,18.75,0,0,27
1992,6.25,0,1,26
1992,38.46154022,1,0,34
1992,18.60961533,1,1,31
1992,11.90476227,0,1,33
1992,8.005288124,0,0,31
1992,21.63461494,1,0,28
1992,10.09615421,1,1,28
1992,8.653845787,0,1,29
1992,9,0,0,30
1992,18.33631516,1,0,34
1992,7.368461609,1,1,25
1992,4.807692528,0,1,28
1992,10.57692337,0,1,31
1992,7.211538315,1,0,28
1992,8.547008514,1,1,31
1992,9.134614944,0,0,29
1992,6.730769157,0,1,28
1992,9.829059601,0,0,30
1992,9.134614944,0,1,29
1992,16.15384674,1,0,32
1992,5.952381134,0,1,30
1992,9.134614944,0,0,28
1992,4.273504257,0,1,27
1992,9.134614944,0,1,34
1992,5.528846264,1,0,25
1992,8.11965847,0,1,29
1992,5.142857075,0,0,30
1992,5.288461685,1,1,34
1992,10.09615421,1,1,32
1992,3.444621086,0,1,31
1992,1.442307711,0,1,25
1992,6.971153736,0,0,32
1992,14,1,0,32
1992,9.188034058,0,1,34
1992,11.90476227,0,0,26
1992,6.325911045,0,1,34
1992,6.25,0,0,28
1992,23.07692337,1,0,25
1992,7.135416508,0,1,34
1992,7.211538315,0,1,33
1992,7.692307472,0,1,27
1992,9.375,1,1,26
1992,15.38461494,0,0,33
1992,5.769230843,0,0,25
1992,12.79720306,0,1,26
1992,6.868131638,0,1,33
1992,6.900000095,0,0,26
1992,6.865384579,0,1,34
1992,9.15750885,0,0,30
1992,4.807692528,0,1,26
1992,5.769230843,0,1,34
1992,6.018750191,0,1,26
1992,15.38461494,0,1,33
1992,7.75,0,0,33
1992,2.307692289,0,1,33
1992,14.90384579,0,0,34
1992,5.494505405,0,1,28
1992,18.26922989,1,0,32
1992,10.76923084,0,0,26
1992,6.25,0,1,29
1992,12.01923084,0,1,25
1992,5.830904007,0,1,34
1992,6.730769157,0,1,34
1992,7.692307472,0,1,31
1992,2.797202826,0,0,29
1992,14.9572649,1,0,29
1992,8.413461685,0,1,31
1992,4.038461685,0,1,34
1992,12.5,0,0,25
1992,5.769230843,0,0,28
1992,10.01602554,1,1,28
1992,9.591345787,0,0,27
1992,21.63461494,1,0,31
1992,14.52991486,0,0,33
1992,9.15750885,0,0,30
1992,10.09615421,0,0,28
1992,7.692307472,0,0,31
1992,7.612179279,0,0,33
1992,6.730769157,1,0,25
1992,11.29807663,0,0,30
1992,22.11538506,1,0,33
1992,19.71153831,1,1,32
1992,16.15384674,1,0,30
1992,5.769230843,0,0,30
1992,11.53846169,1,0,32
1992,13.24786282,1,1,33
1992,6.115865231,0,1,25
1992,5.66971159,0,0,34
1992,12.25961494,1,0,29
1992,15.38461494,1,0,32
1992,6.730769157,0,1,32
1992,11.53846169,0,0,27
1992,19.23077011,1,0,30
1992,9.615385056,1,1,29
1992,7.396449566,0,1,27
1992,10.81730747,0,0,30
1992,12.5,0,1,33
1992,26.44230843,0,0,32
1992,16.66666603,1,1,32
1992,6.971153736,0,1,34
1992,5.048077106,0,0,34
1992,8.605769157,0,0,25
1992,5.769230843,0,1,30
1992,7.692307472,0,0,34
1992,9.615385056,1,0,31
1992,11.21794891,1,1,26
1992,7.692307472,0,1,34
1992,8.241758347,0,0,33
1992,8.241758347,0,1,30
1992,9.615385056,1,1,33
1992,4.681818008,1,0,27
1992,5,1,1,29
1992,4.807692528,0,1,30
1992,5.769230843,0,1,29
1992,16.60839081,0,0,30
1992,9.615385056,0,0,31
1992,9.615385056,0,0,32
1992,21.15384674,1,0,28
1992,17.30769157,1,1,27
1992,11.77884579,0,0,30
1992,9.134614944,0,1,30
1992,8.547008514,1,0,26
1992,10,0,0,28
1992,4.807692528,0,1,25
1992,10.6275301,0,1,27
1992,15.86538506,1,0,31
1992,6.25,1,1,29
1992,8.875740051,0,1,27
1992,9.471154213,0,0,26
1992,8.653845787,0,0,32
1992,9.890110016,1,1,29
1992,3.846153736,0,0,34
1992,8.35020256,0,1,30
